school_year,nces_school_id,nces_lea_id,school_name,district_name,lea_name,state,county_name,county_fips,latitude,longitude,distance_downtown_kc_miles,operational_status,is_operating,school_type,is_charter,grade_span,grade_span_low,grade_span_high,lowest_grade,highest_grade,locale_code_year,locale_desc_year,locale_group_year,locale_code,locale_desc,locale_group,virtual_status_desc,is_virtual,enrollment_total,enrollment_pk,enrollment_k12,enrollment_kg,has_pre_k,is_standalone_pk,classroom_teacher_fte,teacher_fte_valid,students_per_classroom_teacher_fte_allgrades,frl_eligible,frl_rate,frl_observed,analytical_stratum,years_observed_count,years_operating_count,first_observed_school_year,last_observed_school_year,balanced_panel_eligible,grade_span_changed_any,lea_changed_any,school_type_changed_any,locale_changed_any,locale_code_fixed_2024_2025,locale_group_fixed_2024_2025,school_level
2022-2023,291640002530,2916400,PRIMITIVO GARCIA ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.09383,-94.595931,1.14,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,No virtual instruction,False,263.0,27.0,236.0,32.0,True,False,26.1,True,10.08,260.0,0.9886,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2022-2023,291640002602,2916400,B. BANNEKER ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,38.999011,-94.545828,7.37,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,No virtual instruction,False,390.0,0.0,390.0,55.0,False,False,30.0,True,13.0,387.0,0.9923,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2022-2023,291640002603,2916400,TRAILWOODS ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.088849,-94.5098,3.78,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,No virtual instruction,False,347.0,31.0,316.0,51.0,True,False,30.76,True,11.28,344.0,0.9914,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2022-2023,291640002606,2916400,HOLLIDAY MONTESSORI,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,38.994885,-94.537312,7.76,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,No virtual instruction,False,343.0,154.0,189.0,46.0,True,False,22.5,True,15.24,340.0,0.9913,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,True,41,Rural,Primary
2022-2023,291640002608,2916400,MANUAL CAREER  TECH. CTR.,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.094521,-94.567892,0.78,1,True,Career and Technical,False,09-12,09,12,09,12,11,City: Large,City,11,City: Large,City,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,13.0,True,0.0,,,False,Career and Technical,11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,High
2022-2023,291640003082,2916400,M. L. KING  ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.038979,-94.564544,4.46,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,No virtual instruction,False,665.0,221.0,444.0,64.0,True,False,38.3,True,17.36,662.0,0.9955,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Primary
2022-2023,291640003097,2916400,SOUTHEAST HIGH SCHOOL,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.008784,-94.545862,6.71,1,True,Regular School,False,09-12,09,12,09,12,11,City: Large,City,11,City: Large,City,No virtual instruction,False,487.0,0.0,487.0,0.0,False,False,35.0,True,13.91,484.0,0.9938,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,High
2022-2023,291640003220,2916400,SUCCESS ACADEMY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.093689,-94.568346,0.81,1,True,Regular School,False,KG-12,KG,12,KG,12,11,City: Large,City,11,City: Large,City,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,64.34,True,0.0,,,False,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,11,City,Other
2022-2023,291640003251,2916400,CENTRAL MIDDLE SCHOOL,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.067121,-94.540265,3.18,1,True,Regular School,False,07-08,07,08,07,08,11,City: Large,City,11,City: Large,City,No virtual instruction,False,428.0,0.0,428.0,0.0,False,False,31.67,True,13.51,425.0,0.993,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,Middle
2022-2023,291640003257,2916400,HALE COOK ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,38.995802,-94.596914,7.46,1,True,Regular School,False,PK-06,PK,06,PK,06,11,City: Large,City,11,City: Large,City,No virtual instruction,False,284.0,7.0,277.0,54.0,True,False,23.7,True,11.98,281.0,0.9894,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,Primary
2022-2023,291640003258,2916400,NORTHEAST MIDDLE SCHOOL,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,39.106833,-94.524258,2.89,1,True,Regular School,False,07-08,07,08,07,08,11,City: Large,City,11,City: Large,City,No virtual instruction,False,555.0,0.0,555.0,0.0,False,False,46.83,True,11.85,552.0,0.9946,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,11,City,Middle
2022-2023,291645000891,2916450,KEARNEY ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.364359,-94.361775,21.46,1,True,Regular School,False,PK-05,PK,05,PK,05,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,267.0,32.0,235.0,33.0,True,False,22.09,True,12.09,89.0,0.3333,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,31,Town,Primary
2022-2023,291645000894,2916450,KEARNEY HIGH,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.351815,-94.349811,21.1,1,True,Regular School,False,10-12,10,12,10,12,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,824.0,0.0,824.0,0.0,False,False,56.7,True,14.53,108.0,0.1311,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,High
2022-2023,291645001434,2916450,SOUTHVIEW ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.349884,-94.347363,21.07,1,True,Regular School,False,KG-05,KG,05,KG,05,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,477.0,0.0,477.0,74.0,False,False,30.1,True,15.85,75.0,0.1572,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,Primary
2022-2023,291645002531,2916450,KEARNEY JR. HIGH,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.347978,-94.347742,20.95,1,True,Regular School,False,08-09,08,09,08,09,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,566.0,0.0,566.0,0.0,False,False,35.8,True,15.81,90.0,0.159,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,High
2022-2023,291645002532,2916450,HAWTHORNE ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.354369,-94.359827,20.94,1,True,Regular School,False,KG-05,KG,05,KG,05,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,254.0,0.0,254.0,42.0,False,False,17.93,True,14.17,43.0,0.1693,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,Primary
2022-2023,291645002862,2916450,DOGWOOD ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.382187,-94.386763,21.85,1,True,Regular School,False,KG-05,KG,05,KG,05,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,465.0,0.0,465.0,80.0,False,False,31.82,True,14.61,90.0,0.1935,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,41,Rural,Primary
2022-2023,291645002872,2916450,KEARNEY MIDDLE,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,39.369216,-94.360145,21.79,1,True,Regular School,False,06-07,06,07,06,07,31,Town: Fringe,Town,31,Town: Fringe,Town,No virtual instruction,False,499.0,0.0,499.0,0.0,False,False,42.96,True,11.62,93.0,0.1864,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,31,Town,Middle
2022-2023,291822000961,2918220,LAWSON MIDDLE,LAWSON R-XIV,LAWSON R-XIV,MO,Ray County,29177,39.443234,-94.198298,31.08,1,True,Regular School,False,05-08,05,08,05,08,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,337.0,0.0,337.0,0.0,False,False,23.56,True,14.3,97.0,0.2878,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,Middle
2022-2023,291822000962,2918220,LAWSON HIGH,LAWSON R-XIV,LAWSON R-XIV,MO,Ray County,29177,39.443199,-94.199978,31.02,1,True,Regular School,False,09-12,09,12,09,12,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,338.0,0.0,338.0,0.0,False,False,24.22,True,13.96,78.0,0.2308,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,High
2022-2023,291822000964,2918220,SOUTHWEST ELEM.,LAWSON R-XIV,LAWSON R-XIV,MO,Ray County,29177,39.433283,-94.207247,30.25,1,True,Regular School,False,PK-04,PK,04,PK,04,42,Rural: Distant,Rural,42,Rural: Distant,Rural,No virtual instruction,False,415.0,12.0,403.0,75.0,True,False,27.86,True,14.9,128.0,0.3084,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,42,Rural,Primary
2022-2023,291830000222,2918300,BERNARD C. CAMPBELL MIDDLE,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.94476,-94.350913,16.36,1,True,Regular School,False,06-08,06,08,06,08,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,1067.0,0.0,1067.0,0.0,False,False,71.99,True,14.82,288.0,0.2699,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Middle
2022-2023,291830000523,2918300,RICHARDSON ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.926094,-94.319524,18.47,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,442.0,0.0,442.0,59.0,False,False,31.4,True,14.08,71.0,0.1606,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830000544,2918300,TRAILRIDGE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.854468,-94.386194,20.0,1,True,Regular School,False,KG-05,KG,05,KG,05,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,461.0,0.0,461.0,65.0,False,False,28.8,True,16.01,88.0,0.1909,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,41,Rural,Primary
2022-2023,291830000976,2918300,GREENWOOD ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.851115,-94.344592,21.43,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,333.0,0.0,333.0,54.0,False,False,23.5,True,14.17,59.0,0.1772,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830000977,2918300,HAZEL GROVE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.949747,-94.410248,13.88,1,True,Regular School,False,KG-05,KG,05,KG,05,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,341.0,0.0,341.0,63.0,False,False,23.0,True,14.83,68.0,0.1994,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,41,Rural,Primary
2022-2023,291830000978,2918300,LEE'S SUMMIT ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.914737,-94.376372,16.9,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,222.0,0.0,222.0,39.0,False,False,18.9,True,11.75,130.0,0.5856,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830000979,2918300,MASON ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.94446,-94.261039,20.22,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,485.0,0.0,485.0,85.0,False,False,29.5,True,16.44,45.0,0.0928,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,21,Suburb,Primary
2022-2023,291830000980,2918300,MEADOW LANE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.938313,-94.363543,16.17,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,460.0,0.0,460.0,74.0,False,False,32.5,True,14.15,248.0,0.5391,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830000981,2918300,PLEASANT LEA ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.89956,-94.390008,17.29,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,350.0,0.0,350.0,51.0,False,False,25.95,True,13.49,105.0,0.3,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830000982,2918300,PLEASANT LEA MIDDLE,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.898914,-94.38818,17.38,1,True,Regular School,False,06-08,06,08,06,08,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,938.0,0.0,938.0,0.0,False,False,67.6,True,13.88,210.0,0.2239,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Middle
2022-2023,291830000983,2918300,LEE'S SUMMIT SR. HIGH,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.904082,-94.366478,17.81,1,True,Regular School,False,09-12,09,12,09,12,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,1920.0,0.0,1920.0,0.0,False,False,142.97,True,13.43,400.0,0.2083,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,23,Suburb,High
2022-2023,291830000984,2918300,WESTVIEW ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.916618,-94.395701,16.16,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,294.0,0.0,294.0,51.0,False,False,20.18,True,14.57,132.0,0.449,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830001481,2918300,LEE'S SUMMIT NORTH HIGH,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.929338,-94.377946,16.08,1,True,Regular School,False,09-12,09,12,09,12,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,2007.0,0.0,2007.0,0.0,False,False,118.26,True,16.97,447.0,0.2227,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,23,Suburb,High
2022-2023,291830001971,2918300,CEDAR CREEK ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.913566,-94.432423,15.22,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,506.0,0.0,506.0,91.0,False,False,34.0,True,14.88,59.0,0.1166,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830002291,2918300,PRAIRIE VIEW ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.908356,-94.337206,18.64,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,572.0,0.0,572.0,83.0,False,False,42.05,True,13.6,190.0,0.3322,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830002311,2918300,HIGHLAND PARK ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.910023,-94.313522,19.46,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,463.0,0.0,463.0,69.0,False,False,31.5,True,14.7,29.0,0.0626,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830002612,2918300,GREAT BEGINNINGS EARLY ED CTR.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.927721,-94.311252,18.74,1,True,Regular School,False,PK-PK,PK,PK,PK,PK,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,311.0,311.0,0.0,,True,True,29.0,True,10.72,78.0,0.2508,True,Standalone Early Childhood,11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,Prekindergarten
2022-2023,291830002614,2918300,HILLTOP SCHOOL,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.973403,-94.383493,13.74,1,True,Alternative,False,05-12,05,12,05,12,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,19.0,0.0,19.0,0.0,False,False,3.52,True,5.4,3.0,0.1579,True,Alternative,11,11,2014-2015,2024-2025,True,False,False,False,True,21,Suburb,High
2022-2023,291830002669,2918300,UNDERWOOD ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.944935,-94.353319,16.25,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,521.0,0.0,521.0,71.0,False,False,31.02,True,16.8,172.0,0.3301,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830002775,2918300,HAWTHORN HILL ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.869993,-94.414245,18.32,1,True,Regular School,False,KG-05,KG,05,KG,05,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,405.0,0.0,405.0,60.0,False,False,27.0,True,15.0,29.0,0.0716,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,41,Rural,Primary
2022-2023,291830002776,2918300,WOODLAND ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.885846,-94.300342,21.13,1,True,Regular School,False,KG-05,KG,05,KG,05,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,416.0,0.0,416.0,60.0,False,False,26.0,True,16.0,64.0,0.1538,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,41,Rural,Primary
2022-2023,291830002795,2918300,LEE'S SUMMIT WEST HIGH,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.872899,-94.399678,18.54,1,True,Regular School,False,09-12,09,12,09,12,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,1992.0,0.0,1992.0,0.0,False,False,120.99,True,16.46,176.0,0.0884,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,41,Rural,High
2022-2023,291830002806,2918300,SUMMIT LAKES MIDDLE,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.856423,-94.387149,19.86,1,True,Regular School,False,06-08,06,08,06,08,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,1012.0,0.0,1012.0,0.0,False,False,61.52,True,16.45,95.0,0.0939,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,True,41,Rural,Middle
2022-2023,291830002867,2918300,LONGVIEW FARM ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.904132,-94.450165,15.34,1,True,Regular School,False,KG-05,KG,05,KG,05,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,408.0,0.0,408.0,68.0,False,False,26.0,True,15.69,26.0,0.0637,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,23,Suburb,Primary
2022-2023,291830003010,2918300,SUMMIT POINTE ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.855599,-94.433811,18.75,1,True,Regular School,False,KG-05,KG,05,KG,05,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,536.0,0.0,536.0,92.0,False,False,39.74,True,13.49,56.0,0.1045,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,41,Rural,Primary
2022-2023,291830003134,2918300,SUNSET VALLEY ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.884476,-94.344328,19.61,1,True,Regular School,False,KG-05,KG,05,KG,05,41,Rural: Fringe,Rural,41,Rural: Fringe,Rural,No virtual instruction,False,305.0,0.0,305.0,50.0,False,False,22.5,True,13.56,57.0,0.1869,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,True,False,False,False,41,Rural,Primary
2022-2023,291830003135,2918300,MILLER PARK CENTER,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,38.907403,-94.374728,17.35,1,True,Regular School,False,KG-12,KG,12,KG,12,23,Suburb: Small,Suburb,23,Suburb: Small,Suburb,No virtual instruction,False,0.0,0.0,0.0,0.0,False,False,,False,,,,False,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,23,Suburb,Other
2022-2023,291854001004,2918540,ALEXANDER DONIPHAN ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,39.22762,-94.4536,10.9,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,360.0,0.0,360.0,50.0,False,False,34.1,True,10.56,89.0,0.2472,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
2022-2023,291854001005,2918540,FRANKLIN ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,39.244335,-94.422224,12.86,1,True,Regular School,False,KG-05,KG,05,KG,05,21,Suburb: Large,Suburb,21,Suburb: Large,Suburb,No virtual instruction,False,245.0,0.0,245.0,37.0,False,False,17.15,True,14.29,93.0,0.3796,True,Operating Regular (NCES),11,11,2014-2015,2024-2025,True,False,False,False,False,21,Suburb,Primary
