school_year,crdc_wave,nces_school_id,nces_lea_id,school_name,district_name,lea_name,state,county_name,county_fips,locale_group,school_level,school_type,operational_status,is_operating,is_charter,is_virtual,enrollment_k12,classroom_teacher_fte,school_ptr,classes_alg1,enrollment_alg1,certified_alg1,mean_class_size_alg1,certified_share_alg1,allocation_wedge_alg1,classes_geom,enrollment_geom,certified_geom,mean_class_size_geom,certified_share_geom,allocation_wedge_geom,classes_alg2,enrollment_alg2,certified_alg2,mean_class_size_alg2,certified_share_alg2,allocation_wedge_alg2,classes_advm,enrollment_advm,certified_advm,mean_class_size_advm,certified_share_advm,allocation_wedge_advm,classes_calc,enrollment_calc,certified_calc,mean_class_size_calc,certified_share_calc,allocation_wedge_calc,classes_bio,enrollment_bio,certified_bio,mean_class_size_bio,certified_share_bio,allocation_wedge_bio,classes_chem,enrollment_chem,certified_chem,mean_class_size_chem,certified_share_chem,allocation_wedge_chem,classes_phys,enrollment_phys,certified_phys,mean_class_size_phys,certified_share_phys,allocation_wedge_phys
2023-2024,2023-24,200001801750,2000018,School for Blind Elementary,School for Blind,School for Blind,KS,Wyandotte County,20209,City,Primary,Special Education,1,True,False,False,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200795002097,2007950,500 Reach,Kansas City,Kansas City,KS,Wyandotte County,20209,City,High,Regular School,1,True,False,False,188.0,,,2.0,3.0,,1.5,,,2.0,5.0,,2.5,,,2.0,7.0,,3.5,,,0.0,,,,,,0.0,,,,,,2.0,2.0,,1.0,,,2.0,3.0,,1.5,,,0.0,,,,,
2023-2024,2023-24,200795001778,2007950,McKinley Elementary School,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,247.0,24.05,10.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290059303176,2900593,DeLaSalle Charter High School,DELASALLE CHARTER SCHOOL,DELASALLE CHARTER SCHOOL,MO,Jackson County,29095,City,High,Regular School,1,True,True,False,206.0,10.92,18.86,3.0,39.0,,13.0,,-5.859999999999999,2.0,50.0,,25.0,,6.140000000000001,2.0,64.0,,32.0,,13.14,0.0,,,,,,0.0,,,,,,2.0,28.0,,14.0,,-4.859999999999999,0.0,,,,,,0.0,,,,,
2023-2024,2023-24,201014001669,2010140,Countryside Elementary,Olathe,Olathe,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,329.0,29.2,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292301001316,2923010,OAK GROVE ELEM.,OAK GROVE R-VI,OAK GROVE R-VI,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,442.0,31.31,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201014001625,2010140,Indian Creek Elem,Olathe,Olathe,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,336.0,28.4,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201164000932,2011640,Sunflower Elem,Shawnee Mission Pub Sch,Shawnee Mission Pub Sch,KS,Johnson County,20091,City,Primary,Regular School,1,True,False,False,396.0,27.1,14.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291434000664,2914340,WARFORD ELEMENTARY,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,379.0,26.96,14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200378001187,2003780,Linwood Elementary School,Basehor-Linwood,Basehor-Linwood,KS,Leavenworth County,20103,Rural,Primary,Regular School,1,True,False,False,232.0,19.4,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201014000040,2010140,Olathe East Sr High,Olathe,Olathe,KS,Johnson County,20091,Suburb,High,Regular School,1,True,False,False,1825.0,129.28,14.12,13.0,303.0,,23.307692307692307,,9.187692307692307,11.0,268.0,,24.363636363636363,,10.243636363636364,10.0,235.0,,23.5,,9.38,20.0,429.0,,21.45,,7.33,2.0,28.0,,14.0,,-0.11999999999999922,16.0,327.0,,20.4375,,6.317500000000001,13.0,266.0,,20.46153846153846,,6.341538461538461,7.0,180.0,,25.714285714285715,,11.594285714285716
2023-2024,2023-24,201200000112,2012000,Blue Valley High,Blue Valley,Blue Valley,KS,Johnson County,20091,City,High,Regular School,1,True,False,False,1405.0,89.1,15.77,8.0,172.0,,21.5,,5.73,16.0,373.0,,23.3125,,7.5425,14.0,337.0,,24.071428571428573,,8.301428571428573,13.0,211.0,,16.23076923076923,,0.4607692307692304,14.0,229.0,,16.357142857142858,,0.5871428571428581,40.0,696.0,,17.4,,1.629999999999999,11.0,225.0,,20.454545454545453,,4.684545454545454,7.0,137.0,,19.571428571428573,,3.8014285714285734
2023-2024,2023-24,201014000142,2010140,Northview Elem,Olathe,Olathe,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,218.0,22.1,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200795001437,2007950,M E Pearson Elem,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,527.0,43.25,13.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290002402838,2900024,BROOKSIDE CHARTER ELEMENTARY,BROOKSIDE CHARTER SCH.,BROOKSIDE CHARTER SCH.,MO,Jackson County,29095,City,Primary,Regular School,1,True,True,False,478.0,54.12,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292280001258,2922800,ANTIOCH MIDDLE,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay County,29047,Suburb,Middle,Regular School,1,True,False,False,869.0,60.17,14.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200642000122,2006420,Gardner Edgerton High,Gardner Edgerton,Gardner Edgerton,KS,Johnson County,20091,Suburb,High,Regular School,1,True,False,False,1766.0,101.5,17.4,25.0,457.0,,18.28,,0.8800000000000026,20.0,428.0,,21.4,,4.0,13.0,293.0,,22.53846153846154,,5.1384615384615415,11.0,226.0,,20.545454545454547,,3.145454545454548,3.0,32.0,,10.666666666666666,,-6.7333333333333325,36.0,684.0,,19.0,,1.6000000000000014,13.0,244.0,,18.76923076923077,,1.3692307692307715,6.0,127.0,,21.166666666666668,,3.7666666666666693
2023-2024,2023-24,292648001878,2926480,SUNRISE ELEM.,RICHMOND R-XVI,RICHMOND R-XVI,MO,Ray County,29177,Rural,Primary,Regular School,1,True,False,False,459.0,34.34,13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291229003103,2912290,INDIAN TRAILS ELEM.,FORT OSAGE R-I,FORT OSAGE R-I,MO,Jackson County,29095,Rural,Primary,Regular School,1,True,False,False,357.0,28.43,12.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290531002835,2905310,PAUL KINDER MIDDLE SCHOOL,BLUE SPRINGS R-IV,BLUE SPRINGS R-IV,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,917.0,58.06,15.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200549001871,2005490,Mill Creek Middle School,De Soto,De Soto,KS,Johnson County,20091,Rural,Middle,Regular School,1,True,False,False,665.0,43.9,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290002702808,2900027,UNIVERSITY ACADEMY-UPPER,UNIVERSITY ACADEMY,UNIVERSITY ACADEMY,MO,Jackson County,29095,City,High,Regular School,1,True,True,False,209.0,17.25,12.12,6.0,57.0,,9.5,,-2.619999999999999,4.0,53.0,,13.25,,1.1300000000000008,2.0,27.0,,13.5,,1.3800000000000008,6.0,75.0,,12.5,,0.3800000000000008,0.0,,,,,,3.0,66.0,,22.0,,9.88,3.0,39.0,,13.0,,0.8800000000000008,0.0,,,,,
2023-2024,2023-24,201200001686,2012000,Overland Trail Middle,Blue Valley,Blue Valley,KS,Johnson County,20091,City,Middle,Regular School,1,True,False,False,562.0,44.1,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290061203286,2900612,ELEMENTARY SCHOOL,CITIZENS OF THE WORLD CHARTER,CITIZENS OF THE WORLD CHARTER,MO,Jackson County,29095,City,Primary,Regular School,1,True,True,False,224.0,18.75,12.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291548003157,2915480,SUNSHINE CENTER,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Prekindergarten,Regular School,1,True,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291032001610,2910320,SHERWOOD MIDDLE,SHERWOOD CASS R-VIII,SHERWOOD CASS R-VIII,MO,Cass County,29037,Rural,Middle,Regular School,1,True,False,False,181.0,12.32,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200843002036,2008430,David Brewer Elementary,Leavenworth,Leavenworth,KS,Leavenworth County,20103,Town,Primary,Regular School,1,True,False,False,337.0,21.2,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201014001292,2010140,Cedar Creek Elem,Olathe,Olathe,KS,Johnson County,20091,Rural,Primary,Regular School,1,True,False,False,393.0,27.9,14.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201185002177,2011850,Forest Spring Middle School,Spring Hill,Spring Hill,KS,Johnson County,20091,Town,Middle,Regular School,3,True,False,False,283.0,20.5,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291434003409,2914340,HICKMAN MILLS 6TH  7TH GR CTR,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Middle,Regular School,1,True,False,False,652.0,57.55,11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292607003085,2926070,RAYTOWN CENTRAL MIDDLE,RAYTOWN C-2,RAYTOWN C-2,MO,Jackson County,29095,Suburb,Middle,Regular School,1,True,False,False,537.0,35.01,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291645001434,2916450,SOUTHVIEW ELEM.,KEARNEY R-I,KEARNEY R-I,MO,Clay County,29047,Town,Primary,Regular School,1,True,False,False,458.0,30.72,14.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291830001971,2918300,CEDAR CREEK ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,477.0,37.5,12.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290000901270,2900009,NORTHWEST REG. YOUTH CTR.,DIVISION OF YOUTH SERVICE,DIVISION OF YOUTH SERVICE,MO,Clay County,29047,City,High,Regular School,1,True,False,False,25.0,7.0,3.57,1.0,18.0,,18.0,,14.43,1.0,2.0,,2.0,,-1.5699999999999998,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,14.0,,14.0,,10.43,0.0,,,,,,0.0,,,,,
2023-2024,2023-24,291434002979,2914340,FREDA MARKLEY EARLY CHILDHOOD,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,Rural,Prekindergarten,Regular School,1,True,False,False,0.0,17.4,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291854002729,2918540,LILLIAN SCHUMACHER ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,Suburb,Primary,Regular School,1,True,False,False,457.0,36.9,12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,293171003397,2931710,WEST PLATTE MIDDLE,WEST PLATTE CO. R-II,WEST PLATTE CO. R-II,MO,Platte County,29165,Rural,Middle,Regular School,1,True,False,False,149.0,13.9,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291434003246,2914340,ERVIN ELEMENTARY SCHOOL,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,452.0,43.78,14.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200378001184,2003780,Basehor Elementary School,Basehor-Linwood,Basehor-Linwood,KS,Leavenworth County,20103,Rural,Primary,Regular School,1,True,False,False,470.0,35.1,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200549001724,2005490,Mize Elementary School,De Soto,De Soto,KS,Johnson County,20091,Rural,Primary,Regular School,1,True,False,False,453.0,34.4,13.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201014001924,2010140,Woodland Elem,Olathe,Olathe,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,296.0,25.5,11.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291548000707,2915480,THOMAS HART BENTON ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,379.0,25.59,15.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292607003318,2926070,THREE TRAILS PRESCHOOL,RAYTOWN C-2,RAYTOWN C-2,MO,Jackson County,29095,Suburb,Prekindergarten,Regular School,1,True,False,False,0.0,10.94,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201014001703,2010140,Green Springs Elem,Olathe,Olathe,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,238.0,24.7,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290531000082,2905310,JAMES LEWIS ELEM.,BLUE SPRINGS R-IV,BLUE SPRINGS R-IV,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,459.0,35.5,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201014000140,2010140,Meadow Lane Elem,Olathe,Olathe,KS,Johnson County,20091,Suburb,Primary,Regular School,1,True,False,False,354.0,23.8,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291830002291,2918300,PRAIRIE VIEW ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,601.0,43.6,13.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291434003162,2914340,HICKMAN MILLS 8TH GRADE CENTER,HICKMAN MILLS C-1,HICKMAN MILLS C-1,MO,Jackson County,29095,City,Middle,Regular School,1,True,False,False,361.0,21.91,16.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200795001432,2007950,Stony Point North,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,301.0,25.2,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292533001460,2925330,PLEASANT HILL PRIMARY,PLEASANT HILL R-III,PLEASANT HILL R-III,MO,Cass County,29037,Town,Primary,Regular School,1,True,False,False,396.0,35.35,12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290059003182,2900590,FRONTIER SCHL OF INNOVATION-M,FRONTIER SCHOOLS,FRONTIER SCHOOLS,MO,Jackson County,29095,City,Middle,Regular School,1,True,True,False,302.0,30.3,9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200795001413,2007950,Frances Willard Elem,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,400.0,33.85,11.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291830002669,2918300,UNDERWOOD ELEM.,LEE'S SUMMIT R-VII,LEE'S SUMMIT R-VII,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,506.0,33.1,15.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,293180002223,2931800,MIDWAY ELEM.,MIDWAY R-I,MIDWAY R-I,MO,Cass County,29037,Rural,Primary,Regular School,1,True,False,False,228.0,22.07,10.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200378001186,2003780,Basehor-Linwood High School,Basehor-Linwood,Basehor-Linwood,KS,Leavenworth County,20103,Rural,High,Regular School,1,True,False,False,915.0,56.3,16.25,19.0,479.0,,25.210526315789473,,8.960526315789473,3.0,26.0,,8.666666666666666,,-7.583333333333334,12.0,212.0,,17.666666666666668,,1.4166666666666679,7.0,106.0,,15.142857142857142,,-1.1071428571428577,2.0,17.0,,8.5,,-7.75,18.0,389.0,,21.61111111111111,,5.361111111111111,16.0,339.0,,21.1875,,4.9375,8.0,104.0,,13.0,,-3.25
2023-2024,2023-24,290462000052,2904620,GLADDEN ELEM.,BELTON 124,BELTON 124,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,368.0,24.96,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,290001703259,2900017,ACADEMIE LAFAYETTE CHERRY ELEM,ACADEMIE LAFAYETTE,ACADEMIE LAFAYETTE,MO,Jackson County,29095,City,Primary,Regular School,1,True,True,False,463.0,22.98,20.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200795002091,2007950,Bridges/Wyandot Academy,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Other,Regular School,1,True,False,False,8.0,4.04,1.98,1.0,6.0,,6.0,,4.02,1.0,1.0,,1.0,,-0.98,1.0,1.0,,1.0,,-0.98,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2023-2024,2023-24,200795001406,2007950,Quindaro Elem,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,294.0,24.2,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291854003238,2918540,HERITAGE MIDDLE SCHOOL,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,Suburb,Middle,Regular School,1,True,False,False,751.0,53.69,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200795001420,2007950,Wyandotte High,Kansas City,Kansas City,KS,Wyandotte County,20209,City,High,Regular School,1,True,False,False,1841.0,91.61,20.1,46.0,1313.0,,28.543478260869566,,8.443478260869565,39.0,556.0,,14.256410256410257,,-5.843589743589744,25.0,352.0,,14.08,,-6.020000000000001,11.0,130.0,,11.818181818181818,,-8.281818181818183,0.0,,,,,,36.0,552.0,,15.333333333333334,,-4.7666666666666675,24.0,323.0,,13.458333333333334,,-6.6416666666666675,7.0,124.0,,17.714285714285715,,-2.385714285714286
2023-2024,2023-24,292373002913,2923730,CREEKMOOR ELEM.,RAYMORE-PECULIAR R-II,RAYMORE-PECULIAR R-II,MO,Cass County,29037,Suburb,Primary,Regular School,1,True,False,False,385.0,30.1,12.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292280001281,2922800,NASHUA ELEMENTARY,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay County,29047,City,Primary,Regular School,1,True,False,False,358.0,24.39,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292523002024,2925230,DONALD D. SIEGRIST ELEM.,PLATTE CO. R-III,PLATTE CO. R-III,MO,Platte County,29165,Town,Primary,Regular School,1,True,False,False,607.0,48.09,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291854001004,2918540,ALEXANDER DONIPHAN ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,Suburb,Primary,Regular School,1,True,False,False,334.0,32.2,10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292841002274,2928410,Horizon Elementary,SMITHVILLE R-II,SMITHVILLE R-II,MO,Clay County,29047,Town,Primary,Regular School,1,True,False,False,428.0,29.84,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291822000964,2918220,SOUTHWEST ELEM.,LAWSON R-XIV,LAWSON R-XIV,MO,Ray County,29177,Rural,Primary,Regular School,1,True,False,False,393.0,30.76,12.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291854002658,2918540,JUVENILE JUSTICE CTR.,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,Suburb,High,Alternative,1,True,False,False,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,
2023-2024,2023-24,201014001761,2010140,Prairie Trail Middle School,Olathe,Olathe,KS,Johnson County,20091,Suburb,Middle,Regular School,1,True,False,False,737.0,51.5,14.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291640000887,2916400,WHITTIER ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,343.0,38.95,13.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291368000596,2913680,HARDIN-CENTRAL ELEM.,HARDIN-CENTRAL C-2,HARDIN-CENTRAL C-2,MO,Ray County,29177,Rural,Primary,Regular School,1,True,False,False,103.0,12.64,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200795001433,2007950,Washington High,Kansas City,Kansas City,KS,Wyandotte County,20209,City,High,Regular School,1,True,False,False,1190.0,66.22,17.97,31.0,726.0,,23.419354838709676,,5.449354838709677,29.0,335.0,,11.551724137931034,,-6.418275862068965,23.0,288.0,,12.521739130434783,,-5.448260869565216,3.0,55.0,,18.333333333333332,,0.3633333333333333,0.0,,,,,,26.0,339.0,,13.038461538461538,,-4.9315384615384605,12.0,154.0,,12.833333333333334,,-5.136666666666665,2.0,362.0,,181.0,,163.03
2023-2024,2023-24,200897000983,2008970,Louisburg High,Louisburg,Louisburg,KS,Miami County,20121,Rural,High,Regular School,1,True,False,False,540.0,38.45,14.04,0.0,,,,,,10.0,122.0,,12.2,,-1.8399999999999999,13.0,129.0,,9.923076923076923,,-4.116923076923076,0.0,,,,,,3.0,13.0,,4.333333333333333,,-9.706666666666667,14.0,157.0,,11.214285714285714,,-2.8257142857142856,10.0,100.0,,10.0,,-4.039999999999999,6.0,48.0,,8.0,,-6.039999999999999
2023-2024,2023-24,292355001374,2923550,UNION CHAPEL ELEM.,PARK HILL,PARK HILL,MO,Platte County,29165,Suburb,Primary,Regular School,1,True,False,False,601.0,38.0,15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291548000710,2915480,BRYANT ELEM.,INDEPENDENCE 30,INDEPENDENCE 30,MO,Jackson County,29095,Suburb,Primary,Regular School,1,True,False,False,227.0,15.83,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,292841000070,2928410,Smithville Middle,SMITHVILLE R-II,SMITHVILLE R-II,MO,Clay County,29047,Town,Middle,Regular School,1,True,False,False,399.0,31.53,12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291640002529,2916400,GLADSTONE ELEMENTARY,KANSAS CITY 33,KANSAS CITY 33,MO,Jackson County,29095,City,Primary,Regular School,1,True,False,False,390.0,36.63,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,201014000137,2010140,Olathe North Sr High,Olathe,Olathe,KS,Johnson County,20091,Suburb,High,Regular School,1,True,False,False,2036.0,137.0,14.86,18.0,379.0,,21.055555555555557,,6.195555555555558,13.0,269.0,,20.692307692307693,,5.832307692307694,8.0,212.0,,26.5,,11.64,19.0,487.0,,25.63157894736842,,10.771578947368422,3.0,59.0,,19.666666666666668,,4.806666666666668,20.0,431.0,,21.55,,6.690000000000001,19.0,396.0,,20.842105263157894,,5.982105263157894,8.0,162.0,,20.25,,5.390000000000001
2023-2024,2023-24,292280001279,2922800,MAPLEWOOD ELEMENTARY,NORTH KANSAS CITY 74,NORTH KANSAS CITY 74,MO,Clay County,29047,City,Primary,Regular School,1,True,False,False,301.0,28.34,11.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,291854001010,2918540,RIDGEVIEW ELEM.,LIBERTY 53,LIBERTY 53,MO,Clay County,29047,Suburb,Primary,Regular School,1,True,False,False,349.0,35.5,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-2024,2023-24,200795001428,2007950,Hazel Grove Elem,Kansas City,Kansas City,KS,Wyandotte County,20209,City,Primary,Regular School,1,True,False,False,531.0,34.25,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
